Posting Date,Entry Type,Document Type,Order No.,Document No.,Item No.,Description,UoM,Lot No.,Expiration Date,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Sales Amount (Actual),Unit Cost,Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.
5/4/2021,Purchase,Purchase Receipt,,G04622,AA049500,"Paracetamol,500mg,tablet,1000",1000,0281161,3/31/2026,NPW,833,833,0,0," 5,393.50 "," 4,492,785.50 ",0,FALSE,,250530
4/21/2021,Purchase,Purchase Receipt,,G04613,AA007200,"Aspirin,300mg,tablet,1000",1000,"1,488",3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,246613
4/21/2021,Purchase,Purchase Receipt,,G04613,AA007200,"Aspirin,300mg,tablet,1000",1000,2105045,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,246612
4/21/2021,Purchase,Purchase Receipt,,G04613,AA007200,"Aspirin,300mg,tablet,1000",1000,2105044,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,246611
4/21/2021,Purchase,Purchase Receipt,,G04613,AA007200,"Aspirin,300mg,tablet,1000",1000,2105043,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,246610
4/21/2021,Purchase,Purchase Receipt,,G04613,AA007200,"Aspirin,300mg,tablet,1000",1000,2105042,3/31/2023,NPW,732,732,0,0," 3,018.75 "," 2,209,725.00 ",0,FALSE,,246609
4/30/2021,Purchase,Purchase Receipt,,G04612,AA007200,"Aspirin,300mg,tablet,1000",1000,2105042,3/31/2023,NPW,756,756,0,0," 3,018.75 "," 2,282,175.00 ",0,FALSE,,246608
4/30/2021,Purchase,Purchase Receipt,,G04612,AA007200,"Aspirin,300mg,tablet,1000",1000,2105040,3/31/2023,NPW,588,588,0,0," 3,018.75 "," 1,775,025.00 ",0,FALSE,,246607
4/30/2021,Purchase,Purchase Receipt,,G04612,AA007200,"Aspirin,300mg,tablet,1000",1000,2105041,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,246606
1/1/2021,Purchase,Purchase Receipt,,G04595,EE040500,"Salbutamol solution for nebulising 5mg/ml, 15ml",EACH,SA92504,6/30/2021,NPW,700,700,0,0," 1,908.55 "," 1,335,985.00 ",0,FALSE,,246257
4/28/2021,Purchase,Purchase Receipt,,G04585,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-006,11/30/2023,NPW,900,900,0,0, 355.64 ," 320,079.60 ",0,FALSE,,245362
4/28/2021,Purchase,Purchase Receipt,,G04584,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-006,11/30/2023,NPW,7000,7000,0,0, 355.64 ," 2,489,508.00 ",0,FALSE,,245361
4/28/2021,Purchase,Purchase Receipt,,G04584,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-004,11/30/2023,NPW,9800,9800,0,0, 355.64 ," 3,485,311.20 ",0,FALSE,,245360
4/28/2021,Purchase,Purchase Receipt,,G04584,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-003,11/30/2023,NPW,9800,9800,0,0, 355.64 ," 3,485,311.20 ",0,FALSE,,245359
4/28/2021,Purchase,Purchase Receipt,,G04584,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-002,11/30/2023,NPW,9800,9800,0,0, 355.64 ," 3,485,311.20 ",0,FALSE,,245358
4/28/2021,Purchase,Purchase Receipt,,G04584,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-001,11/30/2023,NPW,4300,4300,0,0, 355.64 ," 1,529,269.20 ",0,FALSE,,245357
4/28/2021,Purchase,Purchase Receipt,,G04583,EE037500,"Povidone iodine,1%,250ml,Each",EACH,KPOSE-001,11/30/2022,NPW,2000,2000,0,0," 1,121.40 "," 2,242,800.00 ",0,FALSE,,245356
4/28/2021,Purchase,Purchase Receipt,,G04582,AA065400,"Zinc sulphate,20mg,tablet,100",100,KZLTE-001,11/30/2023,NPW,500,500,0,0, 352.44 ," 176,220.00 ",0,FALSE,,245355
4/28/2021,Purchase,Purchase Receipt,,G04581,LL052800,"Drum dressing stainless steel 37.5 x 15cm,Each",EACH,NA,12/31/2099,NPW,2,2,0,0," 16,821.00 "," 33,642.00 ",0,FALSE,,245354
4/22/2021,Purchase,Purchase Receipt,,G04580,EE032700,"Nystatin oral suspension,100,000 IU/ml,20ml,Each",EACH,1270121,3/31/2024,NPW,4979,4979,0,0, 854.68 ," 4,255,475.70 ",0,FALSE,,244475
4/22/2021,Purchase,Purchase Receipt,,G04580,EE032700,"Nystatin oral suspension,100,000 IU/ml,20ml,Each",EACH,1270111,3/31/2024,NPW,4974,4974,0,0, 845.25 ," 4,204,273.50 ",0,FALSE,,244474
4/22/2021,Purchase,Purchase Receipt,,G04580,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500351,3/31/2024,NPW,9990,9990,0,0, 644.00 ," 6,433,560.00 ",0,FALSE,,244473
4/22/2021,Purchase,Purchase Receipt,,G04580,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500341,3/31/2024,NPW,10023,10023,0,0, 644.00 ," 6,454,812.00 ",0,FALSE,,244472
4/22/2021,Purchase,Purchase Receipt,,G04580,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500331,3/31/2024,NPW,10010,10010,0,0, 644.00 ," 6,446,440.00 ",0,FALSE,,244471
4/22/2021,Purchase,Purchase Receipt,,G04580,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010141,1/31/2024,NPW,1486,1486,0,0," 7,407.23 "," 11,007,137.60 ",0,FALSE,,244470
4/22/2021,Purchase,Purchase Receipt,,G04580,AA002700,"Aminophylline,100mg,tablet,1000",1000,0250011,2/28/2026,NPW,1716,1716,0,0," 3,378.10 "," 5,796,819.60 ",0,FALSE,,244469
4/27/2021,Purchase,Purchase Receipt,,G04579,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280991,2/28/2026,NPW,846,846,0,0," 5,393.50 "," 4,562,901.00 ",0,FALSE,,244466
4/27/2021,Purchase,Purchase Receipt,,G04579,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280971,2/28/2026,NPW,822,822,0,0," 5,393.50 "," 4,433,457.00 ",0,FALSE,,244465
4/27/2021,Purchase,Purchase Receipt,,G04579,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280981,2/28/2026,NPW,821,821,0,0," 5,393.50 "," 4,428,063.50 ",0,FALSE,,244464
4/19/2021,Purchase,Purchase Receipt,,G04557,AA062400,"Tramadol,50mg,capsule,100",100,DEC090,7/31/2023,NPW,500,500,0,0," 2,593.50 "," 1,296,750.00 ",0,FALSE,,242099
4/30/2021,Purchase,Purchase Receipt,,G04556,BB043200,"Insulin zinc suspension (lente) 100 IU/ml, 10ml",EACH,BF20003269,9/30/2022,NPW,1000,1000,0,0," 2,689.20 "," 2,689,200.00 ",0,FALSE,,242094
4/30/2021,Purchase,Purchase Receipt,,G04556,BB042900,"Insulin soluble 100,IU/ml,10ml,Each",EACH,BF20002831,7/31/2022,NPW,150,150,0,0," 2,592.00 "," 388,800.00 ",0,FALSE,,242093
4/30/2021,Purchase,Purchase Receipt,,G04556,BB042900,"Insulin soluble 100,IU/ml,10ml,Each",EACH,BF20003292,9/30/2022,NPW,700,700,0,0," 2,592.00 "," 1,814,400.00 ",0,FALSE,,242092
4/30/2021,Purchase,Purchase Receipt,,G04556,BB042600,Insulin Biphasic Intermediate+short acting Insulin,EACH,BF20002830,8/31/2022,NPW,500,500,0,0," 2,405.70 "," 1,202,850.00 ",0,FALSE,,242091
4/30/2021,Purchase,Purchase Receipt,,G04556,BB042600,Insulin Biphasic Intermediate+short acting Insulin,EACH,BF20003212,9/30/2022,NPW,150,150,0,0," 2,405.70 "," 360,855.00 ",0,FALSE,,242090
4/19/2021,Purchase,Purchase Receipt,,G04555,CC000900,"Hepatitic B vaccine,20mcg/ml,10ml,Each",EACH,51B20010A,8/30/2023,NPW,2674,2674,0,0, 877.80 ," 2,347,237.20 ",0,FALSE,,242085
4/19/2021,Purchase,Purchase Receipt,,G04555,CC000900,"Hepatitic B vaccine,20mcg/ml,10ml,Each",EACH,51B20017A,3/31/2023,NPW,27326,27326,0,0, 877.80 ," 23,986,762.80 ",0,FALSE,,242084
4/19/2021,Purchase,Purchase Receipt,,G04554,BB008400,,EACH,2442001C,11/30/2022,NPW,200,200,0,0," 6,919.00 "," 1,383,800.00 ",0,FALSE,,242083
4/19/2021,Purchase,Purchase Receipt,,G04553,BB025200,"Docetaxel concentrate,80mg/2ml",EACH,BDT12014YC,10/31/2022,NPW,1045,1045,0,0," 39,884.04 "," 41,678,821.80 ",0,FALSE,,242080
4/19/2021,Purchase,Purchase Receipt,,G04553,BB025200,"Docetaxel concentrate,80mg/2ml",EACH,BDT12012YD,10/31/2022,NPW,845,845,0,0," 39,884.04 "," 33,702,013.80 ",0,FALSE,,242079
4/19/2021,Purchase,Purchase Receipt,,G04552,AA026700,"Fludarabine Phosphate 10mg, Tab",5,T0472101A,12/31/2022,NPW,300,300,0,0," 100,827.30 "," 30,248,190.00 ",0,FALSE,,242078
4/19/2021,Purchase,Purchase Receipt,,G04551,AA026700,"Fludarabine Phosphate 10mg, Tab",5,T0472101A,12/31/2022,NPW,500,500,0,0," 102,848.90 "," 51,424,450.00 ",0,FALSE,,242076
4/22/2021,Purchase,Purchase Receipt,,G04550,HH077700,"Glove disposable powdered latex ,medium,100",100,00813021,8/31/2025,NPW,7000,7000,0,0," 6,450.00 "," 45,150,000.00 ",0,FALSE,,241953
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105040,3/31/2023,NPW,600,600,0,0," 3,018.75 "," 1,811,250.00 ",0,FALSE,,241944
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105032,3/31/2023,NPW,1512,1512,0,0," 3,018.75 "," 4,564,350.00 ",0,FALSE,,241943
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105033,3/31/2023,NPW,1464,1464,0,0," 3,018.75 "," 4,419,450.00 ",0,FALSE,,241942
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105034,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,241941
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105036,3/31/2023,NPW,1512,1512,0,0," 3,018.75 "," 4,564,350.00 ",0,FALSE,,241940
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105039,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,241939
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105037,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,241938
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105038,3/31/2023,NPW,1488,1488,0,0," 3,018.75 "," 4,491,900.00 ",0,FALSE,,241937
4/21/2021,Purchase,Purchase Receipt,,G04547,AA007200,"Aspirin,300mg,tablet,1000",1000,2105035,3/31/2023,NPW,1464,1464,0,0," 3,018.75 "," 4,419,450.00 ",0,FALSE,,241936
4/22/2021,Purchase,Purchase Receipt,,G04543,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280961,2/28/2026,NPW,830,830,0,0," 5,366.70 "," 4,454,361.00 ",0,FALSE,,241686
4/22/2021,Purchase,Purchase Receipt,,G04543,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280801,2/28/2026,NPW,834,834,0,0," 5,366.70 "," 4,475,827.80 ",0,FALSE,,241685
4/22/2021,Purchase,Purchase Receipt,,G04543,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280791,2/28/2026,NPW,851,851,0,0," 5,366.70 "," 4,567,061.70 ",0,FALSE,,241684
4/22/2021,Purchase,Purchase Receipt,,G04541,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500321,3/31/2024,NPW,10139,10139,0,0, 638.40 ," 6,472,737.60 ",0,FALSE,,241683
4/22/2021,Purchase,Purchase Receipt,,G04541,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500311,3/31/2024,NPW,9987,9987,0,0, 638.40 ," 6,375,700.80 ",0,FALSE,,241682
4/22/2021,Purchase,Purchase Receipt,,G04541,AA043200,"Methyldopa,250mg,tablet,1000",1000,1050041,2/29/2024,NPW,268,268,0,0," 26,334.00 "," 7,057,512.00 ",0,FALSE,,241681
4/22/2021,Purchase,Purchase Receipt,,G04541,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010131,1/31/2024,NPW,1409,1409,0,0," 7,341.60 "," 10,344,314.40 ",0,FALSE,,241680
4/22/2021,Purchase,Purchase Receipt,,G04540,LL082500,"Trolley patient,Each",EACH,NA,12/31/2099,NPW,30,30,0,0," 191,000.00 "," 5,730,000.00 ",0,FALSE,,241675
4/19/2021,Purchase,Purchase Receipt,,G04539,HH077700,"Glove disposable powdered latex ,medium,100",100,6786,7/31/2025,NPW,20000,20000,0,0," 6,500.00 "," 130,000,000.00 ",0,FALSE,,241594
4/20/2021,Purchase,Purchase Receipt,,G04515,AA049500,"Paracetamol,500mg,tablet,1000",1000,0280781,2/28/2026,NPW,838,838,0,0," 5,366.70 "," 4,497,294.60 ",0,FALSE,,240396
4/20/2021,Purchase,Purchase Receipt,,G04514,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500301,3/31/2024,NPW,6056,6056,0,0, 640.80 ," 3,880,684.80 ",0,FALSE,,240394
4/20/2021,Purchase,Purchase Receipt,,G04514,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500291,3/31/2024,NPW,9983,9983,0,0, 640.80 ," 6,397,106.40 ",0,FALSE,,240393
4/20/2021,Purchase,Purchase Receipt,,G04514,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500281,2/29/2024,NPW,10015,10015,0,0, 640.80 ," 6,417,612.00 ",0,FALSE,,240392
4/20/2021,Purchase,Purchase Receipt,,G04514,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500271,2/29/2024,NPW,9924,9924,0,0, 640.80 ," 6,359,299.20 ",0,FALSE,,240391
4/20/2021,Purchase,Purchase Receipt,,G04513,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500301,3/31/2024,NPW,3936,3936,0,0, 638.40 ," 2,512,742.40 ",0,FALSE,,240387
4/20/2021,Purchase,Purchase Receipt,,G04513,AA055200,"Pyridoxine (Vitamin B6),25mg,tablet,1000",1000,0930021,2/29/2024,NPW,477,477,0,0," 2,832.90 "," 1,351,293.30 ",0,FALSE,,240386
4/20/2021,Purchase,Purchase Receipt,,G04513,AA055200,"Pyridoxine (Vitamin B6),25mg,tablet,1000",1000,0930031,2/29/2024,NPW,459,459,0,0," 2,832.90 "," 1,300,301.10 ",0,FALSE,,240385
4/20/2021,Purchase,Purchase Receipt,,G04513,AA055200,"Pyridoxine (Vitamin B6),25mg,tablet,1000",1000,0930041,2/29/2024,NPW,478,478,0,0," 2,832.90 "," 1,354,126.20 ",0,FALSE,,240384
4/20/2021,Purchase,Purchase Receipt,,G04513,AA055200,"Pyridoxine (Vitamin B6),25mg,tablet,1000",1000,0930011,2/29/2024,NPW,466,466,0,0," 2,832.90 "," 1,320,131.40 ",0,FALSE,,240383
4/20/2021,Purchase,Purchase Receipt,,G04513,AA043200,"Methyldopa,250mg,tablet,1000",1000,1050021,2/29/2024,NPW,280,280,0,0," 26,334.00 "," 7,373,520.00 ",0,FALSE,,240382
4/20/2021,Purchase,Purchase Receipt,,G04513,AA043200,"Methyldopa,250mg,tablet,1000",1000,1050011,2/29/2024,NPW,280,280,0,0," 26,334.00 "," 7,373,520.00 ",0,FALSE,,240381
4/20/2021,Purchase,Purchase Receipt,,G04513,AA043200,"Methyldopa,250mg,tablet,1000",1000,1050031,2/29/2024,NPW,297,297,0,0," 26,334.00 "," 7,821,198.00 ",0,FALSE,,240380
4/20/2021,Purchase,Purchase Receipt,,G04512,AA042500,"Metformin hydrochloride 500mg, Tablet, 1000",1000,0920021,12/31/2023,NPW,49,49,0,0," 13,566.00 "," 664,734.00 ",0,FALSE,,240370
4/20/2021,Purchase,Purchase Receipt,,G04512,AA042500,"Metformin hydrochloride 500mg, Tablet, 1000",1000,0920011,12/31/2023,NPW,124,124,0,0," 13,566.00 "," 1,682,184.00 ",0,FALSE,,240369
4/20/2021,Purchase,Purchase Receipt,,G04512,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010121,1/31/2024,NPW,1387,1387,0,0," 7,341.60 "," 10,182,799.20 ",0,FALSE,,240368
4/20/2021,Purchase,Purchase Receipt,,G04512,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010101,1/31/2024,NPW,1448,1448,0,0," 7,341.60 "," 10,630,636.80 ",0,FALSE,,240367
4/20/2021,Purchase,Purchase Receipt,,G04512,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010111,1/31/2024,NPW,1479,1479,0,0," 7,341.60 "," 10,858,226.40 ",0,FALSE,,240366
4/20/2021,Purchase,Purchase Receipt,,G04512,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020021,1/31/2024,NPW,5841,5841,0,0," 1,516.22 "," 8,856,249.60 ",0,FALSE,,240365
4/20/2021,Purchase,Purchase Receipt,,G04512,AA007820,"Atenolol, 100mg tablet",1000,1430031,12/31/2023,NPW,175,175,0,0," 7,980.00 "," 1,396,500.00 ",0,FALSE,,240364
4/20/2021,Purchase,Purchase Receipt,,G04512,AA007820,"Atenolol, 100mg tablet",1000,1430021,12/31/2023,NPW,349,349,0,0," 7,980.00 "," 2,785,020.00 ",0,FALSE,,240363
4/20/2021,Purchase,Purchase Receipt,,G04512,AA007820,"Atenolol, 100mg tablet",1000,1430041,12/31/2023,NPW,350,350,0,0," 7,980.00 "," 2,793,000.00 ",0,FALSE,,240362
4/19/2021,Purchase,Purchase Receipt,,G04511,HH077700,"Glove disposable powdered latex ,medium,100",100,2123,1/31/2025,NPW,30950,30950,0,0," 6,500.00 "," 201,175,000.00 ",0,FALSE,,240307
4/19/2021,Purchase,Purchase Receipt,,G04511,HH077700,"Glove disposable powdered latex ,medium,100",100,1877,1/31/2025,NPW,44000,44000,0,0," 6,500.00 "," 286,000,000.00 ",0,FALSE,,240306
4/1/2021,Purchase,Purchase Receipt,,G04510,LL099910,Therapeutic Ultrasound Physiotherapy,EACH,NA,12/31/2099,NPW,1,1,0,0," 898,500.00 "," 898,500.00 ",0,FALSE,,240297
4/19/2021,Purchase,Purchase Receipt,,G04508,HH077700,"Glove disposable powdered latex ,medium,100",100,9869,11/30/2025,NPW,43400,43400,0,0," 6,384.00 "," 277,065,600.00 ",0,FALSE,,240144
4/16/2021,Purchase,Purchase Receipt,,G04507,HH102300,"Mask face disposable paper,2-ply,100",100,ZB20C1230,12/31/2023,NPW,50700,50700,0,0, 2.68 ," 135,876.00 ",0,FALSE,,240096
4/15/2021,Purchase,Purchase Receipt,,G04506,BB036900,"Gentamycin Sulphate,40mg/ml,2ml,Each",EACH,202003101,2/28/2023,NPW,10000,10000,0,0, 74.78 ," 747,799.00 ",0,FALSE,,239856
4/19/2021,Purchase,Purchase Receipt,,G04504,HH077700,"Glove disposable powdered latex ,medium,100",100,2012,12/31/2025,NPW,15810,15810,0,0," 6,384.00 "," 100,931,040.00 ",0,FALSE,,239324
4/19/2021,Purchase,Purchase Receipt,,G04504,HH077700,"Glove disposable powdered latex ,medium,100",100,9626,12/31/2025,NPW,48770,48770,0,0," 6,384.00 "," 311,347,680.00 ",0,FALSE,,239323
4/19/2021,Purchase,Purchase Receipt,,G04497,FF009950,"Coveralls with hood,L,EACH",EACH,2117,1/31/2024,NPW,200,200,0,0," 5,147,100.00 "," 1,029,420,000.00 ",0,FALSE,,238930
4/15/2021,Purchase,Purchase Receipt,,G04495,GG020700,Polyglactin 910 Braided Synthetic Surgical Sutu,12,171201,12/31/2022,NPW,147,147,0,0," 9,000.00 "," 1,323,000.00 ",0,FALSE,,237529
4/15/2021,Purchase,Purchase Receipt,,G04495,GG001200,"Catgut Chromic 2, 75cm, ½  Taper Point",12,191206,12/31/2024,NPW,57,57,0,0," 5,250.00 "," 299,250.00 ",0,FALSE,,237528
4/15/2021,Purchase,Purchase Receipt,,G04495,GG000900,"Catgut Chromic 1,  75cm, ½ TP",12,170112,12/31/2021,NPW,4,4,0,0," 5,250.00 "," 21,000.00 ",0,FALSE,,237527
4/15/2021,Purchase,Purchase Receipt,,G04495,GG000900,"Catgut Chromic 1,  75cm, ½ TP",12,190815,8/31/2024,NPW,250,250,0,0," 5,250.00 "," 1,312,500.00 ",0,FALSE,,237526
4/14/2021,Purchase,Purchase Receipt,,G04494,FF009970,Coveralls/Tyve suits of different sizes,EACH,NA,12/31/2099,NPW,1000,1000,0,0," 11,250.00 "," 11,250,000.00 ",0,FALSE,,237525
4/14/2021,Purchase,Purchase Receipt,,G04493,LL056100,"Goggles safety plastic,Pair",PAIR,N'A,12/31/2099,NPW,1000,1000,0,0," 3,375.00 "," 3,375,000.00 ",0,FALSE,,237524
4/14/2021,Purchase,Purchase Receipt,,G04490,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500261,2/29/2024,NPW,9985,9985,0,0, 639.38 ," 6,384,192.00 ",0,FALSE,,236755
4/14/2021,Purchase,Purchase Receipt,,G04490,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500251,2/29/2024,NPW,9984,9984,0,0, 638.40 ," 6,373,785.60 ",0,FALSE,,236754
4/14/2021,Purchase,Purchase Receipt,,G04490,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500241,2/29/2024,NPW,10005,10005,0,0, 638.40 ," 6,387,192.00 ",0,FALSE,,236753
4/14/2021,Purchase,Purchase Receipt,,G04490,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500231,2/29/2024,NPW,10074,10074,0,0, 638.40 ," 6,431,241.60 ",0,FALSE,,236752
4/14/2021,Purchase,Purchase Receipt,,G04489,EE032700,"Nystatin oral suspension,100,000 IU/ml,20ml,Each",EACH,1270101,3/31/2024,NPW,4984,4984,0,0, 837.90 ," 4,176,093.60 ",0,FALSE,,236751
4/14/2021,Purchase,Purchase Receipt,,G04489,AA050100,"Phenobarbitone,30mg,tablet,1000",1000,0110061,2/28/2026,NPW,1227,1227,0,0," 4,149.60 "," 5,091,559.20 ",0,FALSE,,236750
4/14/2021,Purchase,Purchase Receipt,,G04489,AA050100,"Phenobarbitone,30mg,tablet,1000",1000,0110051,2/28/2026,NPW,3055,3055,0,0," 4,149.60 "," 12,677,028.00 ",0,FALSE,,236749
4/14/2021,Purchase,Purchase Receipt,,G04489,AA044100,"Metronidazole,200mg,tablet,1000",1000,0270061,1/31/2026,NPW,882,882,0,0," 5,107.20 "," 4,504,550.40 ",0,FALSE,,236748
4/14/2021,Purchase,Purchase Receipt,,G04489,AA044100,"Metronidazole,200mg,tablet,1000",1000,0270051,1/31/2026,NPW,1511,1511,0,0," 5,107.20 "," 7,716,979.20 ",0,FALSE,,236747
4/14/2021,Purchase,Purchase Receipt,,G04489,AA044100,"Metronidazole,200mg,tablet,1000",1000,0270041,1/31/2026,NPW,1505,1505,0,0," 5,107.20 "," 7,686,336.00 ",0,FALSE,,236746
4/14/2021,Purchase,Purchase Receipt,,G04489,AA044100,"Metronidazole,200mg,tablet,1000",1000,0270031,1/31/2026,NPW,1482,1482,0,0," 5,107.20 "," 7,568,870.40 ",0,FALSE,,236745
4/14/2021,Purchase,Purchase Receipt,,G04489,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020011,1/31/2024,NPW,5475,5475,0,0," 1,516.22 "," 8,301,320.40 ",0,FALSE,,236744
4/14/2021,Purchase,Purchase Receipt,,G04488,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130051,2/28/2023,NPW,10000,10000,0,0, 199.51 ," 1,995,078.00 ",0,FALSE,,236743
4/14/2021,Purchase,Purchase Receipt,,G04488,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130041,2/28/2023,NPW,9200,9200,0,0, 199.51 ," 1,835,478.00 ",0,FALSE,,236742
4/14/2021,Purchase,Purchase Receipt,,G04488,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130031,2/28/2023,NPW,9900,9900,0,0, 199.51 ," 1,975,128.00 ",0,FALSE,,236741
4/14/2021,Purchase,Purchase Receipt,,G04488,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130580,11/30/2022,NPW,700,700,0,0, 199.72 ," 139,806.00 ",0,FALSE,,236740
4/14/2021,Purchase,Purchase Receipt,,G04488,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,1130021,11/30/2022,NPW,1300,1300,0,0, 199.62 ," 259,506.00 ",0,FALSE,,236739
4/1/2021,Purchase,Purchase Receipt,,G04479,MM016800,"Alkaline Peptone Water,500g",500G,425151,7/31/2024,NPW,7,7,0,0," 55,770.00 "," 390,390.00 ",0,FALSE,,235894
4/1/2021,Purchase,Purchase Receipt,,G04479,MM016800,"Alkaline Peptone Water,500g",500G,449944,9/30/2025,NPW,3,3,0,0," 55,770.00 "," 167,310.00 ",0,FALSE,,235893
4/1/2021,Purchase,Purchase Receipt,,G04479,MM096600,Cystine Lactose-Electrolite Deficient (CLED) Med,500G,456092,11/30/2025,NPW,2,2,0,0," 46,800.38 "," 93,600.76 ",0,FALSE,,235892
4/1/2021,Purchase,Purchase Receipt,,G04479,MM203700,"Simon Citrate Agar,500g,Each",EACH,449946,1/31/2024,NPW,1,1,0,0," 53,593.10 "," 53,593.10 ",0,FALSE,,235891
4/1/2021,Purchase,Purchase Receipt,,G04479,MM203700,"Simon Citrate Agar,500g,Each",EACH,417351,1/31/2024,NPW,3,3,0,0," 53,593.10 "," 160,779.30 ",0,FALSE,,235890
4/1/2021,Purchase,Purchase Receipt,,G04479,MM099600,Doxycycline Disc 30?g 50discs,50DISCS,444683,1/31/2023,NPW,2,2,0,0," 2,460.00 "," 4,920.00 ",0,FALSE,,235889
4/1/2021,Purchase,Purchase Receipt,,G04479,MM089400,"Cloxacillin Disc,5?g,50discs",50DISCS,458277,1/31/2023,NPW,2,2,0,0," 2,460.00 "," 4,920.00 ",0,FALSE,,235888
4/1/2021,Purchase,Purchase Receipt,,G04479,MM089100,"Ciprofloxacillin Disc,5?g,50discs",50DISCS,452835,11/30/2023,NPW,2,2,0,0," 2,460.00 "," 4,920.00 ",0,FALSE,,235887
4/1/2021,Purchase,Purchase Receipt,,G04479,MM015000,"Agar, Thiosulphate-Citrate-Bile Salts Sucrose",500G,434239,5/31/2024,NPW,3,3,0,0," 35,406.14 "," 106,218.42 ",0,FALSE,,235886
4/1/2021,Purchase,Purchase Receipt,,G04479,MM225100,Macconkey,500G,439753,1/31/2025,NPW,4,4,0,0," 44,724.10 "," 178,896.38 ",0,FALSE,,235885
4/1/2021,Purchase,Purchase Receipt,,G04479,MM225100,Macconkey,500G,440294,1/31/2025,NPW,6,6,0,0," 47,111.66 "," 282,669.96 ",0,FALSE,,235884
